0 201 clueweb12-0906wb-09-33744 1:24.439816 2:-2.716231382400983 7:2 8:22.055388699999998 9:7 10:1409 3:-1 4:-1 5:-1 6:-1
0 212 clueweb12-1100tw-81-09412 6:-3.781445497562646 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-1204wb-60-03863 6:-3.6116394358505257 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-1203wb-93-27028 6:-3.6116394358505257 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-1204wb-11-32092 6:-3.6116394358505257 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-1605wb-79-05432 6:-3.6116394358505257 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-1204wb-48-13645 6:-3.6116394358505257 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-0700tw-78-12713 6:-4.767192167270062 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-1204wb-11-32091 6:-4.30450771708972 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-1211wb-40-18747 6:-4.30450771708972 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-1007wb-98-05019 6:-4.766866807414085 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-1204wb-60-03862 6:-4.30450771708972 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-1204wb-44-05364 6:-4.30450771708972 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-0107wb-85-08821 6:-4.766866807414085 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-1204wb-11-32090 6:-4.30450771708972 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-1008wb-62-27991 6:-4.422430192683375 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-1200tw-32-10695 6:-4.474592678122591 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 212 clueweb12-1911wb-88-19727 6:-4.474592678122591 7:3 8:21.675111449999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-0307wb-13-30442 1:38.631596 2:-4.074343600911156 3:38.968338 4:-8.188180735756639 5:30.372326 6:-4.074370452459583 7:3 8:34.50189925 9:7 10:637
1 213 clueweb12-1800wb-83-20177 1:35.575127 2:-4.767472484941136 3:38.798935 4:-7.879652727204618 7:3 8:34.50189925 9:7 10:499 5:-1 6:-1
0 213 clueweb12-1800tw-15-05437 1:34.920097 2:-4.767472484941136 7:3 8:34.50189925 9:7 10:489 3:-1 4:-1 5:-1 6:-1
0 213 clueweb12-0102wb-69-07706 1:34.33746 2:-5.337969931201737 7:3 8:34.50189925 9:16 10:719 3:-1 4:-1 5:-1 6:-1
0 213 clueweb12-1700wb-05-29861 1:34.33733 2:-4.3050419844714005 3:38.51992 4:-8.776234557524976 7:3 8:34.50189925 9:6 10:541 5:-1 6:-1
0 213 clueweb12-0202wb-67-06583 1:34.233715 2:-5.144356925042435 7:3 8:34.50189925 9:10 10:1793 3:-1 4:-1 5:-1 6:-1
0 213 clueweb12-0201wb-65-20116 1:34.22214 2:-4.4749339428816475 7:3 8:34.50189925 9:4 10:209 3:-1 4:-1 5:-1 6:-1
1 213 clueweb12-0206wb-13-28003 1:34.22214 2:-4.4749339428816475 3:38.832497 4:-8.33895195185865 7:3 8:34.50189925 9:4 10:614 5:-1 6:-1
0 213 clueweb12-0208wb-24-22841 1:34.22214 2:-4.4749339428816475 7:3 8:34.50189925 9:4 10:333 3:-1 4:-1 5:-1 6:-1
0 213 clueweb12-0600wb-39-07116 1:34.22214 2:-4.4749339428816475 7:3 8:34.50189925 9:4 10:84 3:-1 4:-1 5:-1 6:-1
0 213 clueweb12-1407wb-36-23588 1:34.22214 2:-4.4749339428816475 7:3 8:34.50189925 9:4 10:3314 3:-1 4:-1 5:-1 6:-1
0 213 clueweb12-1506wb-55-03128 1:34.22214 2:-3.61189539734056 7:3 8:34.50189925 9:3 10:606 3:-1 4:-1 5:-1 6:-1
0 213 clueweb12-1905wb-94-00098 1:34.22214 2:-4.4749339428816475 7:3 8:34.50189925 9:4 10:855 3:-1 4:-1 5:-1 6:-1
0 213 clueweb12-1810wb-57-04840 1:34.22214 2:-4.4749339428816475 7:3 8:34.50189925 9:4 10:560 3:-1 4:-1 5:-1 6:-1
0 213 clueweb12-1014wb-81-03917 1:34.22214 2:-4.4749339428816475 7:3 8:34.50189925 9:4 10:503 3:-1 4:-1 5:-1 6:-1
0 213 clueweb12-0000wb-77-26609 1:34.00068 2:-3.61189539734056 7:3 8:34.50189925 9:3 10:360 3:-1 4:-1 5:-1 6:-1
1 213 clueweb12-0206wb-18-15423 1:34.00068 2:-4.4749339428816475 3:38.527027 4:-9.123011588835546 7:3 8:34.50189925 9:4 10:878 5:-1 6:-1
0 213 clueweb12-0710wb-42-23060 1:34.00068 2:-4.4749339428816475 7:3 8:34.50189925 9:4 10:292 3:-1 4:-1 5:-1 6:-1
0 213 clueweb12-0905wb-13-08521 1:34.00068 2:-3.61189539734056 7:3 8:34.50189925 9:3 10:330 3:-1 4:-1 5:-1 6:-1
0 213 clueweb12-0906wb-90-01749 1:34.00068 2:-4.4749339428816475 7:3 8:34.50189925 9:4 10:640 3:-1 4:-1 5:-1 6:-1
0 213 clueweb12-1809wb-56-16741 3:39.065956 4:-7.685999361329297 7:3 8:34.50189925 9:7 10:610 1:-1 2:-1 5:-1 6:-1
1 213 clueweb12-0816wb-90-19954 3:38.98334 4:-8.243923539087461 7:3 8:34.50189925 9:7 10:646 1:-1 2:-1 5:-1 6:-1
1 213 clueweb12-1809wb-40-31269 3:38.87816 4:-8.649537654324083 7:3 8:34.50189925 9:8 10:975 1:-1 2:-1 5:-1 6:-1
1 213 clueweb12-0817wb-26-11662 3:38.85751 4:-8.051399110479654 7:3 8:34.50189925 9:5 10:549 1:-1 2:-1 5:-1 6:-1
1 213 clueweb12-0205wb-87-00181 3:38.820908 4:-8.830479529547329 7:3 8:34.50189925 9:4 10:1315 1:-1 2:-1 5:-1 6:-1
0 213 clueweb12-1809wb-01-33359 3:38.81322 4:-8.891448495713348 7:3 8:34.50189925 9:9 10:1005 1:-1 2:-1 5:-1 6:-1
1 213 clueweb12-0812wb-60-28452 3:38.779175 4:-7.8870392156135285 7:3 8:34.50189925 9:5 10:694 1:-1 2:-1 5:-1 6:-1
1 213 clueweb12-1809wb-08-19105 3:38.770298 4:-8.683490081791554 7:3 8:34.50189925 9:9 10:1127 1:-1 2:-1 5:-1 6:-1
1 213 clueweb12-1808wb-58-12113 3:38.738884 4:-9.044257017238936 7:3 8:34.50189925 9:9 10:2276 1:-1 2:-1 5:-1 6:-1
0 213 clueweb12-1808wb-93-09967 3:38.63743 4:-9.43190446398171 7:3 8:34.50189925 9:11 10:1312 1:-1 2:-1 5:-1 6:-1
0 213 clueweb12-0107wb-76-22293 3:38.61252 4:-9.104524550425472 7:3 8:34.50189925 9:5 10:1150 1:-1 2:-1 5:-1 6:-1
0 213 clueweb12-1808wb-96-08533 3:38.567528 4:-9.249534487022967 7:3 8:34.50189925 9:7 10:1196 1:-1 2:-1 5:-1 6:-1
1 213 clueweb12-0816wb-82-11332 3:38.564358 4:-8.423808221020177 7:3 8:34.50189925 9:5 10:706 1:-1 2:-1 5:-1 6:-1
0 213 clueweb12-1808wb-96-08548 3:38.535778 4:-9.486367329661553 7:3 8:34.50189925 9:12 10:1265 1:-1 2:-1 5:-1 6:-1
0 213 clueweb12-1809wb-32-28307 3:38.531612 4:-9.004574434361535 7:3 8:34.50189925 9:10 10:1084 1:-1 2:-1 5:-1 6:-1
0 213 clueweb12-1813wb-48-01036 6:-3.7581009231558893 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1812wb-58-26333 6:-4.074370452459583 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 213 clueweb12-1813wb-27-17317 6:-4.074370452459583 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1808wb-96-08534 6:-4.074370452459583 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1812wb-50-03735 6:-4.074370452459583 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1210wb-73-24300 6:-4.074370452459583 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1809wb-41-30994 6:-4.074370452459583 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1808wb-66-08544 6:-4.069499522224986 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1611wb-27-06328 6:-4.767517633019528 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1806wb-63-30361 6:-4.767517633019528 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1808wb-75-24928 6:-4.767517633019528 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1813wb-34-04044 6:-4.767517633019528 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1809wb-03-17744 6:-4.767517633019528 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1814wb-15-29566 6:-4.767517633019528 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1809wb-08-19103 6:-4.767517633019528 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1806wb-63-06637 6:-4.767517633019528 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-0701wb-40-16806 6:-4.767517633019528 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1002wb-17-00877 6:-4.767517633019528 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 213 clueweb12-1809wb-32-28296 6:-4.767517633019528 7:3 8:34.50189925 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 214 clueweb12-0002wb-22-08917 1:33.54419 2:-6.858698533453676 3:25.468002 4:-13.238567384220591 5:26.912437 6:-5.966468383739714 7:4 8:26.700598599999996 9:15 10:750
1 214 clueweb12-0701wb-76-01669 1:29.885105 2:-8.214862966754623 3:24.901388 4:-14.111975152102092 7:4 8:26.700598599999996 9:16 10:686 5:-1 6:-1
0 214 clueweb12-0405wb-19-28806 1:27.022995 2:-8.204389434692771 7:4 8:26.700598599999996 9:7 10:1189 3:-1 4:-1 5:-1 6:-1
0 214 clueweb12-0301wb-77-16492 1:26.393688 2:-8.532352109281241 7:4 8:26.700598599999996 9:10 10:1090 3:-1 4:-1 5:-1 6:-1
0 214 clueweb12-1002wb-11-05203 1:26.214573 2:-14.394750193808264 3:24.936846 4:-14.567439395881406 7:4 8:26.700598599999996 9:5 10:1142 5:-1 6:-1
1 214 clueweb12-0612wb-68-05029 1:26.204086 2:-15.087832784309374 7:4 8:26.700598599999996 9:15 10:665 3:-1 4:-1 5:-1 6:-1
0 214 clueweb12-0712wb-39-08164 1:26.13674 2:-15.087832784309374 7:4 8:26.700598599999996 9:10 10:298 3:-1 4:-1 5:-1 6:-1
0 214 clueweb12-1011wb-56-09673 1:26.13674 2:-14.771774073922792 7:4 8:26.700598599999996 9:9 10:451 3:-1 4:-1 5:-1 6:-1
0 214 clueweb12-1111wb-65-16982 1:26.13674 2:-14.418447803768803 7:4 8:26.700598599999996 9:8 10:647 3:-1 4:-1 5:-1 6:-1
0 214 clueweb12-0109wb-54-30262 1:26.127903 2:-14.418447803768803 7:4 8:26.700598599999996 9:4 10:1351 3:-1 4:-1 5:-1 6:-1
1 214 clueweb12-0011wb-45-01444 1:26.127903 2:-14.418447803768803 3:25.050999 4:-14.704750260378344 7:4 8:26.700598599999996 9:4 10:915 5:-1 6:-1
1 214 clueweb12-0716wb-55-21961 1:26.127903 2:-14.418447803768803 7:4 8:26.700598599999996 9:4 10:120 3:-1 4:-1 5:-1 6:-1
0 214 clueweb12-1614wb-09-07755 1:26.127903 2:-14.418447803768803 7:4 8:26.700598599999996 9:4 10:549 3:-1 4:-1 5:-1 6:-1
0 214 clueweb12-1813wb-70-15169 1:26.127903 2:-13.555447260728606 7:4 8:26.700598599999996 9:3 10:311 3:-1 4:-1 5:-1 6:-1
0 214 clueweb12-0401wb-43-07836 1:25.9496 2:-13.555447260728606 7:4 8:26.700598599999996 9:3 10:649 3:-1 4:-1 5:-1 6:-1
0 214 clueweb12-0302wb-10-10395 1:25.9496 2:-13.555447260728606 7:4 8:26.700598599999996 9:3 10:251 3:-1 4:-1 5:-1 6:-1
0 214 clueweb12-0504wb-80-18853 1:25.9496 2:-14.418447803768803 7:4 8:26.700598599999996 9:4 10:421 3:-1 4:-1 5:-1 6:-1
0 214 clueweb12-1808wb-94-32248 1:25.9496 2:-13.555447260728606 7:4 8:26.700598599999996 9:3 10:232 3:-1 4:-1 5:-1 6:-1
0 214 clueweb12-1512wb-21-22606 1:25.9496 2:-14.418447803768803 7:4 8:26.700598599999996 9:4 10:573 3:-1 4:-1 5:-1 6:-1
0 214 clueweb12-1608wb-18-12641 1:25.9496 2:-14.418447803768803 7:4 8:26.700598599999996 9:4 10:263 3:-1 4:-1 5:-1 6:-1
1 214 clueweb12-0011wb-62-03765 3:25.583828 4:-13.988937277040908 7:4 8:26.700598599999996 9:7 10:2354 1:-1 2:-1 5:-1 6:-1
0 214 clueweb12-0502wb-84-29629 3:25.451412 4:-13.886326125394145 7:4 8:26.700598599999996 9:9 10:1083 1:-1 2:-1 5:-1 6:-1
1 214 clueweb12-0203wb-64-25030 3:25.445013 4:-13.42533797172205 7:4 8:26.700598599999996 9:7 10:941 1:-1 2:-1 5:-1 6:-1
1 214 clueweb12-0300wb-78-31872 3:25.405285 4:-13.722168721383616 7:4 8:26.700598599999996 9:11 10:1053 1:-1 2:-1 5:-1 6:-1
1 214 clueweb12-1000tw-95-21878 3:25.392357 4:-13.704268723197604 7:4 8:26.700598599999996 9:9 10:432 1:-1 2:-1 5:-1 6:-1
0 214 clueweb12-0914wb-39-22946 3:25.35618 4:-14.01293808518776 7:4 8:26.700598599999996 9:7 10:1003 1:-1 2:-1 5:-1 6:-1
1 214 clueweb12-0002wb-22-08931 3:25.309256 4:-13.71734029424885 7:4 8:26.700598599999996 9:9 10:534 1:-1 2:-1 5:-1 6:-1
1 214 clueweb12-1808wb-65-09012 3:25.272242 4:-14.42251127200266 7:4 8:26.700598599999996 9:11 10:961 1:-1 2:-1 5:-1 6:-1
1 214 clueweb12-0501wb-95-00428 3:25.266617 4:-14.235704398973933 7:4 8:26.700598599999996 9:13 10:1166 1:-1 2:-1 5:-1 6:-1
0 214 clueweb12-0009wb-75-24088 3:25.12486 4:-14.428029229598545 7:4 8:26.700598599999996 9:4 10:1150 1:-1 2:-1 5:-1 6:-1
1 214 clueweb12-0812wb-25-18947 3:25.072088 4:-14.927131034146939 7:4 8:26.700598599999996 9:6 10:1009 1:-1 2:-1 5:-1 6:-1
1 214 clueweb12-0408wb-26-31829 3:24.994913 4:-14.636974430793778 7:4 8:26.700598599999996 9:10 10:1845 1:-1 2:-1 5:-1 6:-1
0 214 clueweb12-0703wb-92-16007 3:24.992388 4:-14.801237684067564 7:4 8:26.700598599999996 9:8 10:619 1:-1 2:-1 5:-1 6:-1
1 214 clueweb12-0105wb-80-30821 3:24.932022 4:-15.752887890752703 7:4 8:26.700598599999996 9:9 10:2461 1:-1 2:-1 5:-1 6:-1
1 214 clueweb12-1312wb-67-20776 3:24.908342 4:-14.849688300448488 7:4 8:26.700598599999996 9:7 10:802 1:-1 2:-1 5:-1 6:-1
1 214 clueweb12-0001wb-54-32792 3:24.907253 4:-15.236789588686474 7:4 8:26.700598599999996 9:8 10:958 1:-1 2:-1 5:-1 6:-1
0 214 clueweb12-0011wb-62-33153 6:-5.966468383739714 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 214 clueweb12-1300wb-98-01005 6:-5.966468383739714 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 214 clueweb12-0809wb-37-29898 6:-5.966468383739714 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 214 clueweb12-0105wb-98-21922 6:-5.966468383739714 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 214 clueweb12-0008wb-31-14452 6:-5.966468383739714 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 214 clueweb12-0200tw-72-02253 6:-5.966468383739714 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 214 clueweb12-1800wb-41-20003 6:-5.966468383739714 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 214 clueweb12-0301wb-70-31373 6:-5.966468383739714 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 214 clueweb12-1002wb-20-18538 6:-5.966468383739714 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 214 clueweb12-0207wb-36-30771 6:-5.966468383739714 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 214 clueweb12-0807wb-31-18328 6:-5.966468383739714 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 214 clueweb12-0609wb-03-14203 6:-5.966468383739714 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 214 clueweb12-0510wb-40-26080 6:-5.966468383739714 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 214 clueweb12-0807wb-35-20486 6:-5.966468383739714 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 214 clueweb12-0310wb-80-14394 6:-5.966468383739714 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 214 clueweb12-0000wb-46-08820 6:-6.319798601893186 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 214 clueweb12-0817wb-12-13340 6:-3.781666326402052 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 214 clueweb12-0804wb-38-11463 6:-4.074238218260903 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 214 clueweb12-1000wb-85-21365 6:-3.611805068308409 7:4 8:26.700598599999996 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
0 215 clueweb12-0403wb-90-09627 1:27.954372 2:-5.965488284594236 7:5 8:25.808487750000005 9:4 10:1731 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0104wb-22-11989 1:25.834824 2:-6.857779763215056 7:5 8:25.808487750000005 9:5 10:303 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0105wb-06-17828 1:25.834824 2:-6.857779763215056 7:5 8:25.808487750000005 9:5 10:134 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0105wb-23-17357 1:25.834824 2:-6.857779763215056 7:5 8:25.808487750000005 9:5 10:134 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0106wb-91-26088 1:25.834824 2:-6.857779763215056 7:5 8:25.808487750000005 9:5 10:124 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0405wb-05-02401 1:25.834824 2:-6.857779763215056 7:5 8:25.808487750000005 9:5 10:375 3:-1 4:-1 5:-1 6:-1
1 215 clueweb12-0502wb-90-26775 1:25.834824 2:-6.857779763215056 7:5 8:25.808487750000005 9:5 10:251 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0502wb-68-35392 1:25.834824 2:-6.857779763215056 7:5 8:25.808487750000005 9:5 10:245 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0502wb-96-04698 1:25.834824 2:-6.857779763215056 7:5 8:25.808487750000005 9:5 10:235 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0200wb-44-08811 1:25.632858 2:-6.857779763215056 7:5 8:25.808487750000005 9:5 10:321 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0201wb-15-14101 1:25.632858 2:-6.857779763215056 7:5 8:25.808487750000005 9:5 10:310 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0105wb-15-14997 1:25.612505 2:-6.857779763215056 7:5 8:25.808487750000005 9:5 10:181 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0107wb-55-19044 1:25.612505 2:-6.857779763215056 7:5 8:25.808487750000005 9:5 10:137 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0502wb-79-29305 1:25.612505 2:-6.857779763215056 7:5 8:25.808487750000005 9:5 10:302 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0200wb-98-12879 1:25.57226 2:-7.510014657257141 7:5 8:25.808487750000005 9:7 10:1080 3:-1 4:-1 5:-1 6:-1
1 215 clueweb12-0001wb-58-14573 1:25.57226 2:-7.510014657257141 7:5 8:25.808487750000005 9:7 10:409 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0001wb-72-37690 1:25.57226 2:-7.510014657257141 7:5 8:25.808487750000005 9:7 10:828 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0307wb-94-24537 1:25.57226 2:-7.510014657257141 7:5 8:25.808487750000005 9:7 10:567 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0308wb-56-12942 1:25.57226 2:-7.510014657257141 7:5 8:25.808487750000005 9:7 10:132 3:-1 4:-1 5:-1 6:-1
0 215 clueweb12-0308wb-39-06705 1:25.57226 2:-7.510014657257141 7:5 8:25.808487750000005 9:7 10:373 3:-1 4:-1 5:-1 6:-1
1 215 clueweb12-0004wb-72-22379 3:21.249453 4:-16.147461072309973 7:5 8:25.808487750000005 9:5 10:936 1:-1 2:-1 5:-1 6:-1
1 215 clueweb12-0011wb-90-24227 3:20.891056 4:-16.077229337076044 7:5 8:25.808487750000005 9:6 10:400 1:-1 2:-1 5:-1 6:-1
0 215 clueweb12-0204wb-72-05977 3:20.87558 4:-12.769603051345724 7:5 8:25.808487750000005 9:7 10:78 1:-1 2:-1 5:-1 6:-1
1 215 clueweb12-0104wb-54-09612 3:20.581106 4:-15.349107627394424 7:5 8:25.808487750000005 9:7 10:452 1:-1 2:-1 5:-1 6:-1
0 215 clueweb12-0312wb-05-31229 3:20.358852 4:-17.299125614554576 7:5 8:25.808487750000005 9:2 10:433 1:-1 2:-1 5:-1 6:-1
1 215 clueweb12-0307wb-36-18504 3:20.334404 4:-16.757106531901755 7:5 8:25.808487750000005 9:8 10:397 1:-1 2:-1 5:-1 6:-1
1 215 clueweb12-0309wb-82-16780 3:20.235714 4:-16.556985825020675 7:5 8:25.808487750000005 9:5 10:456 1:-1 2:-1 5:-1 6:-1
1 215 clueweb12-1020wb-57-33475 3:20.148737 4:-16.93117684477292 7:5 8:25.808487750000005 9:4 10:466 1:-1 2:-1 5:-1 6:-1
1 215 clueweb12-0716wb-60-19246 3:20.10211 4:-17.47695983805166 7:5 8:25.808487750000005 9:4 10:446 1:-1 2:-1 5:-1 6:-1
1 215 clueweb12-0003wb-55-17788 3:20.030602 4:-14.834775515954396 7:5 8:25.808487750000005 9:3 10:297 1:-1 2:-1 5:-1 6:-1
1 215 clueweb12-0206wb-28-00419 3:20.007023 4:-16.917464948690753 7:5 8:25.808487750000005 9:11 10:716 1:-1 2:-1 5:-1 6:-1
1 215 clueweb12-0206wb-96-24867 3:19.92157 4:-17.597628689318995 7:5 8:25.808487750000005 9:6 10:1753 1:-1 2:-1 5:-1 6:-1
0 215 clueweb12-0501wb-17-28850 3:19.895756 4:-17.397714506183615 7:5 8:25.808487750000005 9:7 10:624 1:-1 2:-1 5:-1 6:-1
1 215 clueweb12-0307wb-02-02937 3:19.848164 4:-17.847794803476212 7:5 8:25.808487750000005 9:6 10:573 1:-1 2:-1 5:-1 6:-1
0 215 clueweb12-0400wb-73-10288 3:19.830275 4:-17.492320937287516 7:5 8:25.808487750000005 9:3 10:388 1:-1 2:-1 5:-1 6:-1
0 215 clueweb12-0511wb-59-24448 3:19.830275 4:-17.492320937287516 7:5 8:25.808487750000005 9:3 10:388 1:-1 2:-1 5:-1 6:-1
0 215 clueweb12-0110wb-58-06792 3:19.807125 4:-16.60997985327596 7:5 8:25.808487750000005 9:4 10:344 1:-1 2:-1 5:-1 6:-1
0 215 clueweb12-0914wb-21-00776 3:19.699392 4:-17.407505451127914 7:5 8:25.808487750000005 10:377 1:-1 2:-1 5:-1 6:-1 9:-1
0 215 clueweb12-0013wb-33-25873 3:19.67065 4:-17.236950815848637 7:5 8:25.808487750000005 9:8 10:469 1:-1 2:-1 5:-1 6:-1
0 215 clueweb12-0204wb-64-08417 3:19.663076 4:-18.41907147288963 7:5 8:25.808487750000005 9:7 10:617 1:-1 2:-1 5:-1 6:-1
1 215 clueweb12-0108wb-75-21216 5:26.295898 6:-5.966619507110868 7:5 8:25.808487750000005 9:12 10:236 1:-1 2:-1 3:-1 4:-1
1 215 clueweb12-1711wb-68-03597 5:26.292336 6:-5.966619507110868 7:5 8:25.808487750000005 9:9 10:129 1:-1 2:-1 3:-1 4:-1
1 215 clueweb12-0811wb-35-15803 5:23.06342 6:-6.8591937123677065 7:5 8:25.808487750000005 9:8 10:69 1:-1 2:-1 3:-1 4:-1
1 215 clueweb12-0401wb-66-18127 6:-5.966619507110868 7:5 8:25.808487750000005 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 215 clueweb12-1113wb-21-03378 6:-5.966619507110868 7:5 8:25.808487750000005 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 215 clueweb12-0007wb-59-29488 6:-5.966619507110868 7:5 8:25.808487750000005 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
1 215 clueweb12-0106wb-05-11237 6:-5.966619507110868 7:5 8:25.808487750000005 1:-1 2:-1 3:-1 4:-1 5:-1 9:-1 10:-1
